u,v,w
6.013852552243198e-06,2.0595993775950134e-05,1.3299604006774048e-06
4.343306174508361e-06,1.925467235134646e-05,7.45583424245192e-06
2.298761039696935e-06,1.6024207938869968e-05,1.2612552524327437e-05
1.202192814045073e-07,1.1323241479644696e-05,1.6283149881885433e-05
-1.951639855143904e-06,5.687590548261673e-06,1.8140436022530543e-05
-3.700832261059117e-06,-2.902790287672184e-07,1.805001103124817e-05
-4.954118777291705e-06,-6.011451377595779e-06,1.606198917497338e-05
-5.593193935397258e-06,-1.0915224693272458e-05,1.2396243647548734e-05
-5.561887000067975e-06,-1.4520513127026971e-05,7.420758591544807e-06
-4.868534826181501e-06,-1.6463057850501734e-05,1.6221263608593785e-06
-3.5835811858001003e-06,-1.6526260612033592e-05,-4.4312526800987426e-06
-1.8328727856526953e-06,-1.4664086784406412e-05,-1.013156448943349e-05
-2.0783928780452926e-06,-1.4835195886317476e-05,-1.0148183233428693e-05
-4.0261472104524796e-08,-1.1171253387685315e-05,-1.4972118252176233e-05
2.119402168746621e-06,-6.023542998994761e-06,-1.8302357756205067e-05
4.179374414855004e-06,1.0048453816222982e-07,-1.969856164772795e-05
5.9099210408469966e-06,6.526907509114693e-06,-1.8905792965980316e-05
7.096624627624422e-06,1.248026697156948e-05,-1.5933346702046864e-05
7.575353591386829e-06,1.7201117158885814e-05,-1.110266257115294e-05
7.2700557775462465e-06,2.0091744734488984e-05,-5.020653487581369e-06
6.215431770954078e-06,2.0831274762787864e-05,1.5325232057076267e-06
4.55101406729768e-06,1.9410237981671816e-05,7.756968280165034e-06
2.4901896031076193e-06,1.6085797735141185e-05,1.2962007414679814e-05
2.8008880640869035e-07,1.1299976878544687e-05,1.6636132351446945e-05
-1.833650171662271e-06,5.601267552118141e-06,1.8466665411671458e-05
-3.632299804816481e-06,-4.1576462077740736e-07,1.833440390333669e-05
-4.940971179069629e-06,-6.157089841021311e-06,1.6300477336033272e-05
-5.639570801776415e-06,-1.1069783130462864e-05,1.2590027830884686e-05
-5.669103476757506e-06,-1.4680075616778401e-05,7.571006618876985e-06
-5.033530739623073e-06,-1.6628107063641373e-05,1.7261665304505686e-06
-3.7972000659123578e-06,-1.6697053212507368e-05,-4.381513461054203e-06
-2.0783928780452986e-06,-1.4835195886317498e-05,-1.0148183233428703e-05
-2.3046052474439833e-06,-1.4915767102903261e-05,-1.0067203414909144e-05
-2.934374101392579e-07,-1.127189490787994e-05,-1.4948268957828541e-05
1.8724142563653807e-06,-6.118361567140075e-06,-1.835531917924503e-05
3.976705121592147e-06,5.207256069259577e-08,-1.9823292993819114e-05
5.784842607487522e-06,6.562349975543978e-06,-1.9062935406589316e-05
7.0663628248661925e-06,1.2610194273001633e-05,-1.6057020395866395e-05
7.634958598080688e-06,1.739556260764255e-05,-1.1127931675631972e-05
7.396192415705368e-06,2.0289997376222117e-05,-4.915661598016107e-06
6.37783380329792e-06,2.0971095890233382e-05,1.7525096312725403e-06
4.723622991898635e-06,1.945581706794339e-05,8.042178628334946e-06
2.655865728750736e-06,1.603753225807324e-05,1.3254920191730443e-05
4.289824671746377e-07,1.1185816914182895e-05,1.6894007547556897e-05
-1.7082912615580776e-06,5.460035586411652e-06,1.8670922132541843e-05
-3.5375623138612925e-06,-5.494232309034389e-07,1.8488369719863563e-05
-4.8856238800028855e-06,-6.261867347284741e-06,1.6420978935636318e-05
-5.633431856730388e-06,-1.114074146098932e-05,1.269744808433935e-05
-5.721025218156673e-06,-1.4726787808973708e-05,7.680466393284778e-06
-5.148590497400184e-06,-1.6669196958881377e-05,1.8412034495253584e-06
-3.97359403536135e-06,-1.675218981254059e-05,-4.2717736375170275e-06
-2.3046052474439897e-06,-1.4915767102903287e-05,-1.0067203414909154e-05
-2.2321310153651205e-06,-1.4714688186568812e-05,-1.043100733801119e-05
-1.241468731269337e-07,-1.0971626080118066e-05,-1.5231027859061212e-05
2.135022005569795e-06,-5.757290904158917e-06,-1.851526817868488e-05
4.287275006665511e-06,4.3181613290858287e-07,-1.9835748476105322e-05
6.063834008785457e-06,6.9171704608922175e-06,-1.8927252914001994e-05
7.230353818925851e-06,1.2898318388009383e-05,-1.579940195618756e-05
7.63712214322308e-06,1.758353758061964e-05,-1.0794404871486579e-05
7.25073316568509e-06,2.035870920087128e-05,-4.554988581564519e-06
6.150299349575287e-06,2.0915467769404966e-05,2.1050956780833825e-06
4.495328481146544e-06,1.9279548052948167e-05,8.367906962676004e-06
2.487809114778862e-06,1.5750252996263574e-05,1.3541590957489869e-05
3.4415700809929215e-07,1.080579237041597e-05,1.7125050788388316e-05
-1.7221469207090696e-06,5.018271175074537e-06,1.882275295864049e-05
-3.513158358045525e-06,-1.0090338306480756e-06,1.853623915719312e-05
-4.858533400380817e-06,-6.68793925688187e-06,1.6348106252277213e-05
-5.627619660736903e-06,-1.1483320457192327e-05,1.2502426528559766e-05
-5.740181915102323e-06,-1.494655825767034e-05,7.380478825638056e-06
-5.17424561204078e-06,-1.6744253080172153e-05,1.4707994073366224e-06
-3.970321318358884e-06,-1.668077931641083e-05,-4.665392386541327e-06
-2.232131015365126e-06,-1.4714688186568844e-05,-1.0431007338011201e-05
-2.358601555866705e-06,-1.4571115551183622e-05,-1.0497458972410712e-05
-2.7976317928298524e-07,-1.0777840028559142e-05,-1.5259113489863893e-05
1.956794885039311e-06,-5.5482769221424225e-06,-1.847685649465506e-05
4.099131801019417e-06,6.056118906864552e-07,-1.9726103479263004e-05
5.888636615487803e-06,7.009533495135742e-06,-1.877277714029126e-05
7.09997581171124e-06,1.2891276305580713e-05,-1.5648696701187447e-05
7.583527606917949e-06,1.7499252766185085e-05,-1.0693192186592628e-05
7.2930016437538115e-06,2.0247632326883126e-05,-4.520754644644038e-06
6.286010694800473e-06,2.0828251643724113e-05,2.089896854713341e-06
4.70170034266416e-06,1.9243397008367325e-05,8.341092940614211e-06
2.7304939666713806e-06,1.57632207627854e-05,1.3538705948672022e-05
5.876327946440346e-07,1.084650482600593e-05,1.7163836331649782e-05
-1.5071037931125174e-06,5.0607333024380494e-06,1.8899586968611255e-05
-3.3460781016815406e-06,-9.83547012236005e-07,1.8631431711584116e-05
-4.74904961408073e-06,-6.684716879313126e-06,1.643499306176583e-05
-5.577148080749459e-06,-1.1493377887583663e-05,1.255665882250006e-05
-5.744486722613629e-06,-1.494985265969886e-05,7.387666816403674e-06
-5.226247930048333e-06,-1.6715866329814454e-05,1.4315679715107405e-06
-4.062621711579124e-06,-1.659921209899224e-05,-4.73376682363647e-06
-2.3586015558667108e-06,-1.4571115551183647e-05,-1.0497458972410721e-05
-2.474154139507703e-06,-1.432804580969917e-05,-1.0476446670196325e-05
-4.4232941606276484e-07,-1.0522514272575209e-05,-1.5179569108283187e-05
1.7577247565431823e-06,-5.317430518473902e-06,-1.8329758123289e-05
3.881455140786778e-06,7.688791759332405e-07,-1.9521662043779175e-05
5.679397620323982e-06,7.070725183002501e-06,-1.854355374792213e-05
6.932853696434573e-06,1.2841055945023692e-05,-1.5441019810391337e-05
7.490756031946557e-06,1.7360481640484304e-05,-1.0548320759401492e-05
7.294869261245338e-06,2.0065858013075684e-05,-4.456954254533051e-06
6.384050743899378e-06,2.0651306057777262e-05,2.082068933696238e-06
4.879358658855305e-06,1.910400847790089e-05,8.288689252515501e-06
2.959771844529392e-06,1.567370240565895e-05,1.3470783088377793e-05
8.372580337186015e-07,1.0804021282180049e-05,1.7100323709572052e-05
-1.2654667256294462e-06,5.056320592743865e-06,1.8848090163494133e-05
-3.134624160880153e-06,-9.576154553230308e-07,1.8589942558253833e-05
-4.583047528003556e-06,-6.631146285761288e-06,1.6397091798658135e-05
-5.465575647045352e-06,-1.1409375820597133e-05,1.2516793536711205e-05
-5.691311093940413e-06,-1.4829090600035258e-05,7.3453255487324e-06
-5.231863044228301e-06,-1.655215973771448e-05,1.3937714858693608e-06
-4.1250708988412416e-06,-1.6391353604455117e-05,-4.75217822497456e-06
-2.474154139507709e-06,-1.4328045809699193e-05,-1.0476446670196333e-05
-2.5930313883599246e-06,-1.404859416991107e-05,-1.0410351926352218e-05
-6.179578462550166e-07,-1.0251088267678882e-05,-1.5050560595922761e-05
1.5395738097740268e-06,-5.088784314848814e-06,-1.813987502551175e-05
3.6428555012954922e-06,9.192674026023757e-07,-1.9287912243196768e-05
5.450341617239979e-06,7.11762162422466e-06,-1.8298133846960994e-05
6.747766835111278e-06,1.2780367047331475e-05,-1.522369660930007e-05
7.381025807250847e-06,1.721285494061586e-05,-1.0392814922678993e-05
7.2801567431785474e-06,1.986912675659544e-05,-4.379044751734272e-06
6.466969226924757e-06,2.044616770455969e-05,2.0871205589671584e-06
5.046166300179902e-06,1.8922075705040526e-05,8.239076761050555e-06
3.1858026729213732e-06,1.5533484305920548e-05,1.3387875251995765e-05
1.093636509606214e-06,1.071357346721652e-05,1.7001536462760552e-05
-1.0065717378874196e-06,5.018110381305001e-06,1.8744819512042854e-05
-2.8970563714705827e-06,-9.42939839708655e-07,1.848897970227778e-05
-4.385568691605733e-06,-6.56307999233199e-06,1.6303264618829466e-05
-5.3218190879712765e-06,-1.1287630278656869e-05,1.243540696273838e-05
-5.610175656692568e-06,-1.465481198559923e-05,7.2838234572093775e-06
-5.2179960370390785e-06,-1.632987341377697e-05,1.3623962915283712e-06
-4.179203427962224e-06,-1.6131331822503094e-05,-4.740991626711406e-06
-2.5930313883599326e-06,-1.4048594169911087e-05,-1.0410351926352213e-05
-2.7310155899166268e-06,-1.380890268650783e-05,-1.0347674985810691e-05
-8.125993312756347e-07,-1.002006840125518e-05,-1.4939975021898644e-05
1.3060846995289187e-06,-4.894221878836589e-06,-1.7985866221071263e-05
3.395706834071286e-06,1.051101443270909e-06,-1.910508091361596e-05
5.220915196287699e-06,7.169341219878428e-06,-1.811001606023485e-05
6.5694724768551095e-06,1.2749865884900094e-05,-1.5056840534430543e-05
7.282331928547526e-06,1.711443397078558e-05,-1.0268086217539177e-05
7.277368059059834e-06,1.9727821388444002e-05,-4.3052457963672426e-06
6.560341182331674e-06,2.0288807979438173e-05,2.1133275335318325e-06
5.221145790316394e-06,1.8770682022008884e-05,8.227935652892147e-06
3.418072572261056e-06,1.540358780524984e-05,1.335055904350699e-05
1.355034200662328e-06,1.0615882954205302e-05,1.6946954374607947e-05
-7.434876995161844e-07,4.96065608911513e-06,1.8679506223186693e-05
-2.6564010153893697e-06,-9.537735163947416e-07,1.841848454034102e-05
-4.187014155024137e-06,-6.522699588908886e-06,1.6233574345565975e-05
-5.180259699830384e-06,-1.1194026320280297e-05,1.2373779394124541e-05
-5.535679649749452e-06,-1.4509568120975588e-05,7.238980015476395e-06
-5.215795750330038e-06,-1.613920929538233e-05,1.344139154978459e-06
-4.249588996838549e-06,-1.5907088314852036e-05,-4.722804293129946e-06
-2.731015589916633e-06,-1.3808902686507847e-05,-1.0347674985810688e-05
-2.899617635534299e-06,-1.367081854163765e-05,-1.0324878554851617e-05
-1.0299587746713342e-06,-9.8763219744194e-06,-1.4899473827047115e-05
1.0610958195236056e-06,-4.7615842021918245e-06,-1.7928166249599457e-05
3.150468690649835e-06,1.1571462187805583e-06,-1.9035411444302483e-05
5.006925813695426e-06,7.238593577851372e-06,-1.8036743654654425e-05
6.417672672150851e-06,1.2779971416723895e-05,-1.4987747500406878e-05
7.216523601929267e-06,1.7110057898873942e-05,-1.0206542554415535e-05
7.308223152738436e-06,1.9696812089658333e-05,-4.2492609141514855e-06
6.6829775366754826e-06,2.023836091047771e-05,2.1682229788854675e-06
5.417373072641555e-06,1.8706284715909754e-05,8.284432640116792e-06
3.661706697869732e-06,1.533058174766118e-05,1.3407327089189634e-05
1.61751728295234e-06,1.054133271963213e-05,1.699950353203931e-05
-4.890366784999109e-07,4.8937537457028034e-06,1.8722724690649783e-05
-2.4330264227611355e-06,-1.002834055484909e-06,1.844894969704547e-05
-4.013054248644663e-06,-6.5444971413977975e-06,1.6250732925172127e-05
-5.0690648308897115e-06,-1.1181552562495778e-05,1.2380073449870004e-05
-5.4954891506175454e-06,-1.44594225274719e-05,7.239338268584996e-06
-5.249601326581858e-06,-1.6052368541663324e-05,1.3451384970047864e-06
-4.354923060908109e-06,-1.578933106842905e-05,-4.714036054584375e-06
-2.899617635534305e-06,-1.367081854163767e-05,-1.0324878554851622e-05
-3.1014916615724156e-06,-1.3661751076663322e-05,-1.0353598344043434e-05
-1.2695635187751547e-06,-9.841672083882953e-06,-1.4946086940577578e-05
8.076132179391756e-07,-4.705591316668e-06,-1.798694152980216e-05
2.9120022308849716e-06,1.230403300189341e-06,-1.909986685504529e-05
4.814532469795189e-06,7.325996447367747e-06,-1.8097937059455617e-05
6.299409444399924e-06,1.2878360252760084e-05,-1.5032764950468409e-05
7.191028877697805e-06,1.7213515924277752e-05,-1.0219374583315947e-05
7.3796748466702126e-06,1.9794433756861945e-05,-4.215323969813881e-06
6.84010363649615e-06,2.0315325112117974e-05,2.255814344318353e-06
5.637030556371441e-06,1.8748554720010765e-05,8.42105019904197e-06
3.914923578517061e-06,1.5330259000649924e-05,1.3578112040240944e-05
1.8751099236949852e-06,1.0499286506359823e-05,1.7184494254502848e-05
-2.528991658998329e-07,4.818635729520411e-06,1.8902456549782198e-05
-2.239268459981726e-06,-1.09772795653994e-06,1.8608096955049914e-05
-3.877305540104929e-06,-6.6446092132691745e-06,1.637938589834044e-05
-5.001666261418242e-06,-1.127361042322376e-05,1.2473442153755213e-05
-5.501502195187921e-06,-1.4532959700695604e-05,7.296788560258283e-06
-5.328716257514212e-06,-1.61004488837721e-05,1.3690940037434555e-06
-4.50126854061089e-06,-1.580872925255099e-05,-4.719147562088852e-06
-3.1014916615724236e-06,-1.3661751076663349e-05,-1.0353598344043443e-05
-3.328270675412212e-06,-1.3766409811923771e-05,-1.0416610903059329e-05
-1.5255469386391442e-06,-9.906296975453314e-06,-1.5056173257043704e-05
5.479817002948123e-07,-4.723477861531002e-06,-1.8134738544135566e-05
2.678719794015852e-06,1.265881246289072e-06,-1.927032259709684e-05
4.638538780301215e-06,7.419173123858025e-06,-1.8267976973548102e-05
6.206797627671595e-06,1.3026643482220262e-05,-1.5171379853012023e-05
7.196393594221814e-06,1.74023722553572e-05,-1.0292776944652532e-05
7.481602996590439e-06,1.999623363262416e-05,-4.196985168499287e-06
7.021486926320235e-06,2.049507440510285e-05,2.3751054747560494e-06
5.8701779833494295e-06,1.887446888195807e-05,8.629546266013255e-06
4.168609022462427e-06,1.538306353552459e-05,1.3848042956367545e-05
2.1202775150389035e-06,1.0475484791734267e-05,1.748175439205759e-05
-4.019254419482846e-08,4.727777434245649e-06,1.919536797799916e-05
-2.0771392073038286e-06,-1.238547282597559e-06,1.8872175578427226e-05
-3.7783377157323646e-06,-6.815916241202346e-06,1.6598316233836707e-05
-4.973316336383962e-06,-1.1456991378114614e-05,1.263792589881789e-05
-5.546259497215824e-06,-1.4712747009605165e-05,7.40275978672454e-06
-5.443998875454574e-06,-1.6264159454661974e-05,1.4161020866323146e-06
-4.679136504408663e-06,-1.594672479591427e-05,-4.729095805735522e-06
-3.328270675412224e-06,-1.3766409811923805e-05,-1.0416610903059342e-05
-3.561618573078486e-06,-1.3931569040412329e-05,-1.0473316873580509e-05
-1.7868729557158848e-06,-1.003178831398719e-05,-1.5172844330845606e-05
2.845689020930359e-07,-4.7958314793338e-06,-1.830513196425119e-05
2.444173618307372e-06,1.262249332598407e-06,-1.947861545972854e-05
4.464817398695775e-06,7.49692499565683e-06,-1.8484605019892704e-05
6.120158680540023e-06,1.3186851082491172e-05,-1.5353549642200816e-05
7.209920141109448e-06,1.7626315306763118e-05,-1.0393265410743127e-05
7.5906537104573716e-06,2.0244491940919503e-05,-4.179847100099605e-06
7.205099393315868e-06,2.0717673716650696e-05,2.5202007539956285e-06
6.097868334152351e-06,1.9027506114653424e-05,8.88378313630275e-06
4.408602826807245e-06,1.5441857815937244e-05,1.4172553370790665e-05
2.3452255595965357e-06,1.0437764944168961e-05,1.783233930678108e-05
1.488052723638156e-07,4.608180144341313e-06,1.9534303175217952e-05
-1.938997269396309e-06,-1.4171623937738118e-06,1.9173355624958478e-05
-3.7011193675570636e-06,-7.029783340992566e-06,1.6846867172672053e-05
-4.96306097796083e-06,-1.1685678893521277e-05,1.2827133981933601e-05
-5.60514415267642e-06,-1.494058668707972e-05,7.53057194503684e-06
-5.569967701335431e-06,-1.6479751059281248e-05,1.482342601470984e-06
-4.865191792005643e-06,-1.614129328269961e-05,-4.7243585947121425e-06
-3.5616185730784927e-06,-1.3931569040412353e-05,-1.0473316873580522e-05
-3.777955230001909e-06,-1.4083311112338705e-05,-1.0473747845492887e-05
-2.0396793473175923e-06,-1.0163579080419957e-05,-1.5225537036066348e-05
2.0101211487272048e-08,-4.892717910708539e-06,-1.8415838468865315e-05
2.2000945497818016e-06,1.2228382506639826e-06,-1.9640824283047673e-05
4.275818860620274e-06,7.537459333946787e-06,-1.867187572982624e-05
6.0155325682307926e-06,1.3316249674056274e-05,-1.551891491842352e-05
7.204489814332553e-06,1.7827189340636747e-05,-1.0481052697194846e-05
7.679482074822055e-06,2.0471431296100302e-05,-4.147612149355906e-06
7.365792064134425e-06,2.091181785359704e-05,2.6822000249298275e-06
6.2993256063101935e-06,1.9139820586747624e-05,9.149213922304499e-06
4.62065295001212e-06,1.5450110091063977e-05,1.4493264029538999e-05
2.544180442211339e-06,1.0348520004061185e-05,1.815897462378298e-05
3.1811387846537485e-07,4.446968320989382e-06,1.9831011679587548e-05
-1.8107626685222182e-06,-1.61890773302074e-06,1.942223627279902e-05
-3.6224762496163712e-06,-7.244683142814779e-06,1.7044743747085855e-05
-4.940774846270528e-06,-1.189531500831606e-05,1.2979130439262379e-05
-5.644159243092118e-06,-1.5136094201624788e-05,7.643722046269522e-06
-5.672409145986243e-06,-1.6659522740499427e-05,1.560796539407818e-06
-5.02880203299846e-06,-1.63069859146686e-05,-4.68192745426583e-06
-3.777955230001919e-06,-1.408331111233873e-05,-1.0473747845492895e-05
-3.956130959112634e-06,-1.4153021501155377e-05,-1.0377321408551584e-05
-2.2716489940731786e-06,-1.0250212111434096e-05,-1.515653405103386e-05
-2.4295426037648416e-07,-4.9841662259538746e-06,-1.8400166228016015e-05
1.939585487348107e-06,1.1550703595716972e-06,-1.969032989052193e-05
4.057262382385822e-06,7.5278685712295264e-06,-1.8771342866889845e-05
5.874212466678469e-06,1.3385979374835967e-05,-1.5622745454584224e-05
7.159970511745422e-06,1.7964860739010495e-05,-1.0527825114796454e-05
7.72879287219637e-06,2.06294578740574e-05,-4.089621832581685e-06
7.486601912865439e-06,2.1026034865735328e-05,2.8527214638706036e-06
6.4612392598837496e-06,1.916096124948473e-05,9.396954517290774e-06
4.796688698756885e-06,1.5365077564740275e-05,1.4760945832611755e-05
2.715995694881972e-06,1.01799384881786e-05,1.8395380628967004e-05
4.74742435102052e-07,4.237102303069095e-06,2.0008685903333854e-05
-1.6769767772541939e-06,-1.826999608528001e-06,1.9540108182901272e-05
-3.5193455407591757e-06,-7.420273309368996e-06,1.712051551010398e-05
